Date,Price,Open,High,Low,Vol.,detail,Change %
2018:10:31,1226.132,1222.482,1230.256,1218.737,32.216,3.65,0.30%
2018:10:30,1222.482,1224.924,1229.555,1220.668,29.255,-2.442,-0.20%
2018:10:29,1224.924,1227.004,1232.538,1223.508,29.709,-2.08,-0.17%
2018:10:26,1227.004,1217.62,1233.292,1216.991,34.638,9.384,0.77%
2018:10:25,1217.62,1224.235,1224.255,1215.898,39.858,-6.615,-0.54%
2018:10:24,1224.235,1194.599,1226.4,1191.367,65.384,29.636,2.48%
2018:10:23,1194.599,1189.743,1195.092,1185.375,27.963,4.856,0.41%
2018:10:22,1189.743,1188.097,1191.98,1183.382,28.553,1.646,0.14%
2018:10:19,1188.097,1203.782,1204.19,1182.9,31.799,-15.685,-1.30%
2018:10:18,1203.782,1199.938,1205.87,1197.296,38.015,3.844,0.32%
2018:10:17,1199.938,1197.646,1206.814,1196.02,32.89,2.292,0.19%
2018:10:16,1197.646,1203.102,1208.405,1196.674,34.174,-5.456,-0.45%
2018:10:15,1203.102,1188.72,1208.297,1188.594,35.003,14.382,1.21%
2018:10:12,1188.72,1191.82,1192.588,1184.62,27.675,-3.1,-0.26%
2018:10:11,1191.82,1182.907,1194.014,1180.77,27.324,8.913,0.75%
2018:10:10,1182.907,1194.52,1198.662,1181.906,31.998,-11.613,-0.97%
2018:10:09,1194.52,1201.088,1202.582,1190.588,39.772,-6.568,-0.55%
2018:10:04,1201.088,1198.94,1203.409,1197.197,23.245,2.148,0.18%
2018:10:03,1198.94,1198.717,1204.234,1194.464,26.426,0.223,0.02%
2018:10:02,1198.717,1207.157,1211.153,1192.023,34.547,-8.44,-0.70%
2018:10:01,1207.157,1204.051,1208.498,1201.344,26.867,3.106,0.26%
2018:09:28,1204.051,1198.512,1206.248,1197.744,26.736,5.539,0.46%
2018:09:27,1198.512,1201.302,1203.628,1195.9,31.725,-2.79,-0.23%
2018:09:26,1201.302,1194.061,1204.919,1192.89,24.344,7.241,0.61%
2018:09:25,1194.061,1201.529,1208.648,1192.938,31.608,-7.468,-0.62%
2018:09:24,1201.529,1206.152,1212.748,1200.148,35.944,-4.623,-0.38%
2018:09:21,1206.152,1198.468,1208.543,1192.731,33.299,7.684,0.64%
2018:09:20,1198.468,1195.799,1199.462,1187.818,25.168,2.669,0.22%
2018:09:19,1195.799,1196.55,1198.62,1191.638,26.139,-0.751,-0.06%
2018:09:18,1196.55,1200.247,1203.574,1193.525,42.55,-3.697,-0.31%
2018:09:17,1200.247,1195.956,1207.084,1195.672,33.278,4.291,0.36%
2018:09:14,1195.956,1191.406,1198.546,1190.921,24.942,4.55,0.38%
2018:09:13,1191.406,1201.388,1202.32,1189.686,33.338,-9.982,-0.83%
2018:09:12,1201.388,1201.055,1203.954,1195.732,18.826,0.333,0.03%
2018:09:11,1201.055,1200.085,1208.948,1198.249,34.713,0.97,0.08%
2018:09:10,1200.085,1206.691,1207.962,1195.945,45.587,-6.606,-0.55%
2018:09:07,1206.691,1201.045,1207.373,1200.889,29.746,5.646,0.47%
2018:09:06,1201.045,1211.288,1214.41,1199.686,28.713,-10.243,-0.85%
2018:09:05,1211.288,1205.782,1212.453,1203.214,24.872,5.506,0.46%
2018:09:04,1205.782,1185.278,1208.715,1183.15,36.875,20.504,1.73%
2018:09:03,1185.278,1195.946,1196.76,1183.862,29.117,-10.668,-0.89%
2018:08:31,1195.946,1195.828,1201.715,1192.658,31.072,0.118,0.01%
2018:08:30,1195.828,1190.586,1197.057,1187.713,29.051,5.242,0.44%
2018:08:29,1190.586,1184.679,1190.924,1182.895,27.287,5.907,0.50%
2018:08:28,1184.679,1174.27,1185.23,1171.918,38.605,10.409,0.89%
2018:08:27,1174.27,1174.954,1182.185,1160.324,59.887,-0.684,-0.06%
2018:08:24,1174.954,1194.111,1194.751,1173.101,38.846,-19.157,-1.60%
2018:08:23,1194.111,1193.804,1198.788,1191.98,26.298,0.307,0.03%
2018:08:22,1193.804,1212.019,1213.983,1191.573,40.699,-18.215,-1.50%
2018:08:21,1212.019,1212.332,1217.194,1205.78,42.108,-0.313,-0.03%
2018:08:20,1212.332,1213.685,1217.404,1210.832,25.778,-1.353,-0.11%
2018:08:17,1213.685,1211.032,1215.959,1206.535,24.377,2.653,0.22%
2018:08:16,1211.032,1207.36,1216.24,1207.36,18.929,3.672,0.30%
2018:08:15,1207.36,1213.879,1217.988,1206.456,20.913,-6.519,-0.54%
2018:08:14,1213.879,1207.936,1220.115,1204.528,32.287,5.943,0.49%
2018:08:13,1207.936,1216.028,1221.164,1207.214,26.712,-8.092,-0.67%
2018:08:10,1216.028,1223.818,1224.961,1215.855,27.681,-7.79,-0.64%
2018:08:09,1223.818,1221.595,1228.589,1214.004,36.609,2.223,0.18%
2018:08:06,1221.595,1223.459,1225.133,1219.041,19.248,-1.864,-0.15%
2018:08:03,1223.459,1222.76,1227.48,1217.594,30.724,0.699,0.06%
2018:08:02,1222.76,1232.306,1235.298,1222.411,34.598,-9.546,-0.77%
2018:08:01,1232.306,1224.528,1234.222,1223.296,36.918,7.778,0.64%
2018:07:31,1224.528,1224.76,1229.624,1218.192,38.864,-0.232,-0.02%
2018:07:30,1224.76,1231.212,1235.238,1222.338,38.28,-6.452,-0.52%
2018:07:27,1231.212,1223.223,1232.37,1215.64,48.457,7.989,0.65%
2018:07:26,1223.223,1227.54,1229.603,1211.52,49.987,-4.317,-0.35%
2018:07:25,1227.54,1227.801,1229.281,1221.094,27.198,-0.261,-0.02%
2018:07:24,1227.801,1241.072,1245.101,1226.168,32.658,-13.271,-1.07%
2018:07:23,1241.072,1241.68,1245.654,1238.374,23.234,-0.608,-0.05%
2018:07:20,1241.68,1247.039,1248.206,1236.518,29.387,-5.359,-0.43%
2018:07:19,1247.039,1242.236,1248.628,1241.416,26.403,4.803,0.39%
2018:07:18,1242.236,1255.712,1257.05,1241.605,41.216,-13.476,-1.07%
2018:07:17,1255.712,1257.876,1260.45,1247.356,28.478,-2.164,-0.17%
2018:07:16,1257.876,1255.257,1266.023,1255.013,25.249,2.619,0.21%
2018:07:13,1255.257,1257.498,1259.575,1252.934,31.319,-2.241,-0.18%
2018:07:12,1257.498,1256.912,1259.815,1251.38,30.873,0.586,0.05%
2018:07:11,1256.912,1252.26,1261.181,1252.108,24.692,4.652,0.37%
2018:07:10,1252.26,1242.036,1256.98,1238.02,30.527,10.224,0.82%
2018:07:09,1242.036,1253.022,1254.334,1239.708,27.013,-10.986,-0.88%
2018:07:06,1253.022,1248.34,1255.674,1245.994,28.835,4.682,0.38%
2018:07:05,1248.34,1252.37,1254.316,1245.98,31.954,-4.03,-0.32%
2018:07:04,1252.37,1258.84,1260.18,1250.792,37.391,-6.47,-0.51%
2018:07:03,1258.84,1265.622,1267.804,1254.791,30.457,-6.782,-0.54%
2018:07:02,1265.622,1269.96,1272.702,1264.533,27.933,-4.338,-0.34%
2018:06:29,1269.96,1267.142,1271.176,1266.75,26.452,2.818,0.22%
2018:06:28,1267.142,1268.126,1270.234,1261.259,37.398,-0.984,-0.08%
2018:06:27,1268.126,1274.847,1276.505,1267.595,33.068,-6.721,-0.53%
2018:06:26,1274.847,1278.362,1284.098,1270.442,38.88,-3.515,-0.27%
2018:06:25,1278.362,1279.665,1282.462,1277.124,25.169,-1.303,-0.10%
2018:06:22,1279.665,1302.348,1303.252,1275.502,47.867,-22.683,-1.74%
2018:06:21,1302.348,1299.554,1309.404,1297.578,38.66,2.794,0.21%
2018:06:20,1299.554,1296.008,1301.259,1292.051,38.108,3.546,0.27%
2018:06:19,1296.008,1300.188,1300.756,1292.896,30.11,-4.18,-0.32%
2018:06:18,1300.188,1299.235,1302.334,1294.206,22.521,0.953,0.07%
2018:06:15,1299.235,1296.96,1300.586,1292.707,30.814,2.275,0.18%
2018:06:14,1296.96,1296.608,1303.327,1294.944,33.665,0.352,0.03%
2018:06:13,1296.608,1296.028,1301.913,1293.902,29.172,0.58,0.04%
2018:06:12,1296.028,1292.02,1300.631,1289.908,30.669,4.008,0.31%
2018:06:11,1292.02,1293.668,1298.09,1290.306,29.74,-1.648,-0.13%
2018:06:08,1293.668,1298.447,1300.73,1289.567,44.349,-4.779,-0.37%
2018:06:07,1298.447,1301.171,1306.912,1297.542,47.747,-2.724,-0.21%
2018:06:06,1301.171,1299.151,1304.405,1295.91,55.01,2.02,0.16%
2018:06:05,1299.151,1298.138,1306.723,1292.892,63.789,1.013,0.08%
2018:06:04,1298.138,1301.826,1301.826,1295.512,22.204,-3.688,-0.28%
2018:06:01,1301.826,1304.872,1307.89,1299.902,30.535,-3.046,-0.23%
2018:05:31,1304.872,1293.508,1306.636,1292.84,34.805,11.364,0.88%
2018:05:30,1293.508,1291.41,1299.008,1287.877,45.768,2.098,0.16%
2018:05:29,1291.41,1292.686,1296.641,1287.951,29.969,-1.276,-0.10%
2018:05:28,1292.686,1292.603,1293.218,1282.031,30.053,0.083,0.01%
2018:05:25,1292.603,1290.964,1294.278,1286.12,26.819,1.639,0.13%
2018:05:24,1290.964,1290.696,1294.471,1284.914,35.667,0.268,0.02%
2018:05:23,1290.696,1290.983,1297.028,1286.375,38.307,-0.287,-0.02%
2018:05:22,1290.983,1313.548,1314.988,1288.713,40.797,-22.565,-1.72%
2018:05:21,1313.548,1318.571,1322.431,1313.012,28.31,-5.023,-0.38%
2018:05:18,1318.571,1321.312,1326.046,1317.645,33.072,-2.741,-0.21%
2018:05:17,1321.312,1312.801,1323.187,1310.79,52.216,8.511,0.65%
2018:05:16,1312.801,1314.514,1317.503,1304.332,47.936,-1.713,-0.13%
2018:05:15,1314.514,1314.304,1318.04,1306.159,56.556,0.21,0.02%
2018:05:14,1314.304,1314.994,1319.17,1310.27,34.494,-0.69,-0.05%
2018:05:11,1314.994,1312.267,1315.743,1307.946,48.367,2.727,0.21%
2018:05:10,1312.267,1304.86,1318.184,1304.662,50.636,7.407,0.57%
2018:05:09,1304.86,1304.089,1313.724,1303.964,57.956,0.771,0.06%
2018:05:08,1304.089,1315.6,1316.366,1301.756,37.257,-11.511,-0.87%
2018:05:07,1315.6,1323.699,1325.032,1310.3,43.723,-8.099,-0.61%
2018:05:04,1323.699,1317.037,1325.294,1315.41,40.118,6.662,0.51%
2018:05:03,1317.037,1322.877,1326.716,1315.286,48.399,-5.84,-0.44%
2018:05:02,1322.877,1330.47,1332.132,1318.864,36.74,-7.593,-0.57%
2018:05:01,1330.47,1324.848,1332.78,1322.08,46.921,5.622,0.42%
2018:04:30,1324.848,1336.154,1336.154,1322.182,42.431,-11.306,-0.85%
2018:04:27,1336.154,1345.742,1346.244,1335.006,41.559,-9.588,-0.71%
2018:04:26,1345.742,1349.41,1354.757,1340.97,57.438,-3.668,-0.27%
2018:04:25,1349.41,1347.172,1355.81,1342.376,45.354,2.238,0.17%
2018:04:24,1347.172,1345.886,1349.45,1337.71,40.254,1.286,0.10%
2018:04:23,1345.886,1345.9,1350.586,1340.26,47.18,-0.014,0.00%
2018:04:20,1345.9,1335.099,1347.286,1333.481,44.383,10.801,0.81%
2018:04:19,1335.099,1353.275,1353.275,1333.776,59.398,-18.176,-1.34%
2018:04:18,1353.275,1339.725,1365.37,1339.253,62.962,13.55,1.01%
2018:04:17,1339.725,1336.3,1342.728,1331.092,43.06,3.425,0.26%
2018:04:16,1336.3,1333.332,1338.1,1326.93,38.702,2.968,0.22%
2018:04:13,1333.332,1326.647,1335.592,1320.075,67.452,6.685,0.50%
2018:04:12,1326.647,1333.378,1334.966,1322.84,38.397,-6.731,-0.50%
2018:04:11,1333.378,1332.76,1348.266,1331.564,51.459,0.618,0.05%
2018:04:10,1332.76,1341.506,1342.56,1328.94,39.064,-8.746,-0.65%
2018:04:09,1341.506,1325.238,1344.99,1324.854,38.601,16.268,1.23%
2018:04:06,1325.238,1325.042,1328.386,1321.248,38.615,0.196,0.01%
2018:04:05,1325.042,1345.091,1347.156,1323.508,44.931,-20.049,-1.49%
2018:04:04,1345.091,1353.776,1356.917,1339.925,42.407,-8.685,-0.64%
2018:04:03,1353.776,1348.008,1355.948,1343.552,33.769,5.768,0.43%
2018:04:02,1348.008,1328.874,1350.334,1328.874,57.205,19.134,1.44%
2018:03:30,1328.874,1332.231,1335.041,1324.806,50.363,-3.357,-0.25%
2018:03:29,1332.231,1311.208,1336.814,1309.874,72.53,21.023,1.60%
2018:03:28,1311.208,1317.085,1318.379,1307.21,30.433,-5.877,-0.45%
2018:03:27,1317.085,1314.435,1319.726,1307.77,32.893,2.65,0.20%
2018:03:26,1314.435,1316.301,1321.769,1309.687,32.49,-1.866,-0.14%
2018:03:23,1316.301,1325.068,1328.012,1315.046,32.562,-8.767,-0.66%
2018:03:22,1325.068,1326.431,1330.162,1321.522,36.657,-1.363,-0.10%
2018:03:21,1326.431,1322.932,1328.42,1313.678,48.294,3.499,0.26%
2018:03:20,1322.932,1323.532,1324.408,1315.109,28.888,-0.6,-0.05%
2018:03:19,1323.532,1321.922,1325.258,1312.862,50.03,1.61,0.12%
2018:03:16,1321.922,1325.626,1329.146,1319.049,36.881,-3.704,-0.28%
2018:03:15,1325.626,1334.716,1340.6,1322.27,46.452,-9.09,-0.68%
2018:03:14,1334.716,1320.201,1338.469,1320.024,39.196,14.515,1.10%
2018:03:13,1320.201,1322.064,1327.87,1317.609,32.008,-1.863,-0.14%
2018:03:12,1322.064,1316.982,1325.58,1315.268,46.551,5.082,0.39%
2018:03:09,1316.982,1318.381,1321.252,1302.832,67.947,-1.399,-0.11%
2018:03:08,1318.381,1318.634,1322.64,1315.734,34.888,-0.253,-0.02%
2018:03:07,1318.634,1333.172,1336.836,1313.452,49.877,-14.538,-1.09%
2018:03:06,1333.172,1329.623,1341.072,1326.728,36.841,3.549,0.27%
2018:03:05,1329.623,1331.824,1332.337,1325.876,30.203,-2.201,-0.17%
2018:03:02,1331.824,1324.57,1332.07,1321.026,43.211,7.254,0.55%
2018:03:01,1324.57,1329.662,1336.35,1322.438,63.516,-5.092,-0.38%
2018:02:28,1329.662,1346.65,1348.412,1328.582,44.679,-16.988,-1.26%
2018:02:27,1346.65,1347.532,1351.463,1345.818,22.073,-0.882,-0.07%
2018:02:26,1347.532,1352.557,1361.796,1344.9,54.262,-5.025,-0.37%
2018:02:23,1352.557,1350.656,1357.19,1348.612,50.4,1.901,0.14%
2018:02:22,1350.656,1329.356,1355.522,1318.002,81.02,21.3,1.60%
2018:02:21,1329.356,1322.738,1331.034,1321.672,36.945,6.618,0.50%
2018:02:20,1322.738,1316.47,1326.697,1314.294,39.344,6.268,0.48%
2018:02:19,1316.47,1318.781,1322.835,1311.207,80.424,-2.311,-0.18%
2018:02:16,1318.781,1318.475,1322.333,1307.081,71.427,0.306,0.02%
2018:02:15,1318.475,1324.294,1332.363,1311.378,71.427,-5.819,-0.44%
2018:02:14,1324.294,1339.67,1346.192,1320.264,104.863,-15.376,-1.15%
2018:02:13,1339.67,1333.081,1341.784,1329.056,83.166,6.589,0.49%
2018:02:12,1333.081,1349.77,1350.18,1327.472,71.837,-16.689,-1.24%
2018:02:09,1349.77,1345.057,1351.06,1337.328,50.978,4.713,0.35%
2018:02:08,1345.057,1338.55,1347.532,1332.9,73.695,6.507,0.49%
2018:02:07,1338.55,1340.388,1349.067,1334.502,56.107,-1.838,-0.14%
2018:02:06,1340.388,1349.765,1352.506,1337.64,49.754,-9.377,-0.69%
2018:02:05,1349.765,1348.25,1357.233,1344.668,68.504,1.515,0.11%
2018:02:02,1348.25,1358.544,1366.112,1342.442,91.452,-10.294,-0.76%
2018:02:01,1358.544,1341.26,1362.236,1339.58,45.406,17.284,1.29%
2018:01:31,1341.26,1333.934,1341.849,1331.474,35.312,7.326,0.55%
2018:01:30,1333.934,1331.678,1335.784,1328.5,30.245,2.256,0.17%
2018:01:29,1331.678,1326.879,1338.161,1326.336,38.774,4.799,0.36%
2018:01:26,1326.879,1327.366,1333.2,1324.3,43.566,-0.487,-0.04%
2018:01:25,1327.366,1338.564,1344.082,1326.388,47.612,-11.198,-0.84%
2018:01:24,1338.564,1340.793,1342.439,1331.912,37.837,-2.229,-0.17%
2018:01:23,1340.793,1338.425,1344.874,1336.003,31.881,2.368,0.18%
2018:01:22,1338.425,1322.524,1339.434,1321.502,40.549,15.901,1.20%
2018:01:19,1322.524,1316.772,1324.096,1315.82,31.769,5.752,0.44%
2018:01:18,1316.772,1312.858,1327.874,1308.318,43.827,3.914,0.30%
2018:01:17,1312.858,1320.342,1320.547,1308.868,25.232,-7.484,-0.57%
2018:01:16,1320.342,1319.864,1322.18,1314.754,21.211,0.478,0.04%
2018:01:15,1319.864,1322.731,1323.508,1313.678,31.175,-2.867,-0.22%
2018:01:12,1322.731,1313.136,1326.064,1305.937,31.435,9.595,0.73%
2018:01:11,1313.136,1317.625,1321.588,1307.338,32.362,-4.489,-0.34%
2018:01:10,1317.625,1303.247,1318.946,1302.9,24.327,14.378,1.10%
2018:01:09,1303.247,1294.808,1307.676,1293.944,19.5,8.439,0.65%
2018:01:08,1294.808,1287.208,1295.274,1287.064,23.017,7.6,0.59%
2018:01:05,1287.208,1282.768,1289.034,1281.351,18.689,4.44,0.35%
2018:01:04,1282.768,1274.756,1283.843,1273.408,17.345,8.012,0.63%
2018:01:03,1274.756,1266.772,1276.203,1265.082,18.005,7.984,0.63%
2018:01:02,1266.772,1265.54,1268.97,1262.892,18.578,1.232,0.10%
2018:01:01,1265.54,1261.599,1268.003,1261.426,19.037,3.941,0.31%
2017:12:29,1261.599,1262.132,1265.388,1259.236,20.429,-0.533,-0.04%
2017:12:28,1262.132,1255.157,1264.084,1252.872,22.683,6.975,0.56%
2017:12:27,1255.157,1252.716,1261.957,1252.628,26.703,2.441,0.19%
2017:12:26,1252.716,1255.622,1259.174,1250.544,30.726,-2.906,-0.23%
2017:12:25,1255.622,1244.505,1257.188,1240.299,44.001,11.117,0.89%
2017:12:22,1244.505,1242.196,1246.274,1236.527,20.759,2.309,0.19%
2017:12:21,1242.196,1248.3,1251.544,1240.804,19.606,-6.104,-0.49%
2017:12:20,1248.3,1247.168,1252.416,1244.006,32.549,1.132,0.09%
2017:12:19,1247.168,1263.578,1264.627,1243.958,31.093,-16.41,-1.30%
2017:12:18,1263.578,1266.11,1269.346,1262.658,31.531,-2.532,-0.20%
2017:12:15,1266.11,1276.075,1277.2,1260.978,35.224,-9.965,-0.78%
2017:12:14,1276.075,1280.637,1280.637,1271.202,37.713,-4.562,-0.36%
2017:12:13,1280.637,1275.025,1289.304,1271.824,72.185,5.612,0.44%
2017:12:12,1275.025,1283.648,1285.382,1270.371,38.264,-8.623,-0.67%
2017:12:11,1283.648,1293.576,1296.761,1282.09,41.154,-9.928,-0.77%
2017:12:08,1293.576,1294.376,1297.572,1290.712,34.139,-0.8,-0.06%
2017:12:07,1294.376,1288.457,1299.326,1286.79,29.279,5.919,0.46%
2017:12:06,1288.457,1291.202,1293.339,1285.813,24.795,-2.745,-0.21%
2017:12:05,1291.202,1292.21,1293.712,1287.128,18.806,-1.008,-0.08%
2017:12:04,1292.21,1280.464,1294.696,1279.115,34.381,11.746,0.92%
2017:12:01,1280.464,1276.92,1284.832,1276.272,32.22,3.544,0.28%
2017:11:30,1276.92,1294.343,1294.956,1274.518,40.079,-17.423,-1.35%
2017:11:29,1294.343,1278.752,1296.984,1278.308,38.505,15.591,1.22%
2017:11:28,1278.752,1278.162,1281.884,1275.175,30.633,0.59,0.05%
2017:11:27,1278.162,1280.072,1289.606,1276.709,46.138,-1.91,-0.15%
2017:11:24,1280.072,1278.412,1283.638,1270.118,33.359,1.66,0.13%
2017:11:23,1278.412,1275.413,1279.898,1274.407,22.887,2.999,0.24%
2017:11:22,1275.413,1285.144,1287.191,1273.506,34.174,-9.731,-0.76%
2017:11:21,1285.144,1281.544,1288.744,1280.056,43.151,3.6,0.28%
2017:11:20,1281.544,1275.201,1287.262,1275.201,30.478,6.343,0.50%
2017:11:17,1275.201,1281.868,1282.078,1271.974,28.773,-6.667,-0.52%
2017:11:16,1281.868,1269.99,1283.082,1266.174,34.39,11.878,0.94%
2017:11:15,1269.99,1275.9,1280.59,1265.534,34.353,-5.91,-0.46%
2017:11:14,1275.9,1274.654,1284.271,1273.32,44.685,1.246,0.10%
2017:11:13,1274.654,1271.212,1280.92,1267.988,44.099,3.442,0.27%
2017:11:10,1271.212,1276.407,1278.242,1267.844,24.137,-5.195,-0.41%
2017:11:09,1276.407,1274.131,1278.89,1268.999,29.959,2.276,0.18%
2017:11:08,1274.131,1267.168,1274.707,1263.582,44.299,6.963,0.55%
2017:11:07,1267.168,1277.523,1282.59,1265.925,42.793,-10.355,-0.81%
2017:11:06,1277.523,1276.767,1280.1,1271.088,44.292,0.756,0.06%
2017:11:03,1276.767,1282.032,1283.772,1273.704,33.047,-5.265,-0.41%
2017:11:02,1282.032,1280.368,1283.344,1272.554,33.271,1.664,0.13%
2017:11:01,1280.368,1289.798,1291.218,1278.022,39.676,-9.43,-0.73%
2017:10:31,1289.798,1281.108,1291.078,1276.729,44.372,8.69,0.68%
2017:10:30,1281.108,1285.131,1288.889,1276.99,29.501,-4.023,-0.31%
2017:10:27,1285.131,1295.074,1296.375,1281.414,32.618,-9.943,-0.77%
2017:10:26,1295.074,1303.797,1306.138,1290.581,31.729,-8.723,-0.67%
2017:10:25,1303.797,1293.54,1304.299,1291.084,37.954,10.257,0.79%
2017:10:24,1293.54,1291.816,1297.565,1289.71,28.717,1.724,0.13%
2017:10:23,1291.816,1287.784,1293.688,1284.644,36.896,4.032,0.31%
2017:10:20,1287.784,1283.974,1294.306,1282.21,35.29,3.81,0.30%
2017:10:19,1283.974,1276.372,1285.592,1275.331,23.759,7.602,0.60%
2017:10:18,1276.372,1268.268,1276.971,1260.668,48.64,8.104,0.64%
2017:10:17,1268.268,1274.726,1279.026,1266.498,27.972,-6.458,-0.51%
2017:10:16,1274.726,1271.78,1282.32,1270.588,31.513,2.946,0.23%
2017:10:13,1271.78,1271.156,1274.784,1268.418,25.732,0.624,0.05%
2017:10:12,1271.156,1280.081,1280.27,1269.77,38.242,-8.925,-0.70%
2017:10:11,1280.081,1287.442,1290.503,1275.633,42.33,-7.361,-0.57%
2017:10:10,1287.442,1282.916,1288.746,1277.806,43.125,4.526,0.35%
2017:10:09,1282.916,1293.726,1296.344,1281.58,58.264,-10.81,-0.84%
2017:10:06,1293.726,1310.511,1313.809,1292.286,52.284,-16.785,-1.28%
2017:10:05,1310.511,1297.293,1312.508,1289.099,51.999,13.218,1.02%
2017:10:04,1297.293,1291.41,1298.868,1291.36,37.354,5.883,0.46%
2017:10:03,1291.41,1301.122,1301.986,1288.15,51.163,-9.712,-0.75%
2017:10:02,1301.122,1311.196,1316.292,1296.06,59.42,-10.074,-0.77%
2017:09:29,1311.196,1307.458,1311.795,1305.186,39.955,3.738,0.29%
2017:09:28,1307.458,1320.66,1320.66,1304.706,34.197,-13.202,-1.00%
2017:09:27,1320.66,1329.508,1334.467,1319.744,59.126,-8.848,-0.67%
2017:09:26,1329.508,1323.26,1330.722,1315.683,58.175,6.248,0.47%
2017:09:25,1323.26,1331.95,1334.856,1320.898,41.752,-8.69,-0.65%
2017:09:22,1331.95,1327.803,1332.115,1322.678,41.816,4.147,0.31%
2017:09:21,1327.803,1346.782,1346.782,1326.43,45.713,-18.979,-1.41%
2017:09:20,1346.782,1349.056,1357.624,1342.874,66.63,-2.274,-0.17%
2017:09:19,1349.056,1334.16,1349.822,1332.594,62.523,14.896,1.12%
2017:09:18,1334.16,1339.678,1342.502,1331.64,56.749,-5.518,-0.41%
2017:09:15,1339.678,1334.59,1344.421,1326.267,64.886,5.088,0.38%
2017:09:14,1334.59,1324.876,1340.038,1324.876,37.628,9.714,0.73%
2017:09:13,1324.876,1321.37,1329.053,1316.452,68.621,3.506,0.27%
2017:09:12,1321.37,1308.81,1323.69,1297.876,58.319,12.56,0.96%
2017:09:11,1308.81,1309.548,1313.777,1305.206,55.713,-0.738,-0.06%
2017:09:08,1309.548,1310,1326.132,1305.06,94.262,-0.452,-0.03%
2017:09:07,1310,1291.443,1312.21,1291.443,36.889,18.557,1.44%
2017:09:06,1291.443,1286.519,1295.152,1276.196,62.097,4.924,0.38%
2017:09:05,1286.519,1290.732,1291.298,1284.492,34.707,-4.213,-0.33%
2017:09:04,1290.732,1285.084,1291.598,1282.834,34.369,5.648,0.44%
2017:09:01,1285.084,1291.988,1292.608,1282.053,37.263,-6.904,-0.53%
2017:08:31,1291.988,1284.523,1294.081,1280.613,42.717,7.465,0.58%
2017:08:30,1284.523,1287.897,1300.926,1283.474,71.122,-3.374,-0.26%
2017:08:29,1287.897,1283.154,1290.253,1281.254,56.928,4.743,0.37%
2017:08:28,1283.154,1271.368,1283.921,1267.734,43.089,11.786,0.93%
2017:08:25,1271.368,1281.848,1282.182,1267.397,40.097,-10.48,-0.82%
2017:08:24,1281.848,1289.36,1290.042,1278.685,37.135,-7.512,-0.58%
2017:08:23,1289.36,1286.46,1292.354,1281.356,50.679,2.9,0.23%
2017:08:22,1286.46,1277.384,1287.925,1274.745,41.52,9.076,0.71%
2017:08:21,1277.384,1260.738,1278.788,1260.738,44.801,16.646,1.32%
2017:08:18,1260.738,1257.828,1265.346,1251.614,31.025,2.91,0.23%
2017:08:17,1257.828,1259.177,1260.039,1255.829,18.315,-1.349,-0.11%
2017:08:16,1259.177,1268.625,1270.338,1254.271,37.967,-9.448,-0.74%
2017:08:15,1268.625,1266.673,1270.88,1256.248,32.94,1.952,0.15%
2017:08:14,1266.673,1268.828,1272.948,1262.998,30.236,-2.155,-0.17%
2017:08:11,1268.828,1269.507,1274.204,1262.556,29.945,-0.679,-0.05%
2017:08:10,1269.507,1269.56,1271.232,1265.877,21.535,-0.053,0.00%
2017:08:09,1269.56,1259.202,1270.962,1257.459,33.442,10.358,0.82%
2017:08:08,1259.202,1261.012,1265.366,1254.584,33.675,-1.81,-0.14%
2017:08:07,1261.012,1250.19,1263.62,1243.821,33.854,10.822,0.87%
2017:08:04,1250.19,1255.17,1257.843,1249.178,25.776,-4.98,-0.40%
2017:08:03,1255.17,1254.984,1258.867,1252.006,20.697,0.186,0.01%
2017:08:02,1254.984,1244.559,1255.762,1243.421,19.194,10.425,0.84%
2017:08:01,1244.559,1241.233,1247.62,1235.363,28.265,3.326,0.27%
2017:07:31,1241.233,1242.414,1244.138,1235.616,18.309,-1.181,-0.10%
2017:07:28,1242.414,1234.046,1244.622,1232.85,25.741,8.368,0.68%
2017:07:27,1234.046,1228.971,1236.122,1228.282,20.084,5.075,0.41%
2017:07:26,1228.971,1217.5,1233.042,1214.91,29.912,11.471,0.94%
2017:07:25,1217.5,1220.404,1224.544,1216.66,24.593,-2.904,-0.24%
2017:07:24,1220.404,1217.456,1225.85,1213.534,35.706,2.948,0.24%
2017:07:21,1217.456,1214.284,1217.55,1208.304,26.203,3.172,0.26%
2017:07:20,1214.284,1212.935,1215.723,1204.89,28.104,1.349,0.11%
2017:07:19,1212.935,1225.202,1228.704,1207.416,46.222,-12.267,-1.00%
2017:07:18,1225.202,1226.929,1229.301,1222.62,32.732,-1.727,-0.14%
2017:07:17,1226.929,1223.368,1228.945,1217.227,34.114,3.561,0.29%
2017:07:14,1223.368,1220.307,1226.647,1220.307,16.083,3.061,0.25%
2017:07:13,1220.307,1242.118,1242.826,1218.661,30.423,-21.811,-1.76%
2017:07:12,1242.118,1245.364,1248.374,1239.309,31.131,-3.246,-0.26%
2017:07:11,1245.364,1249.208,1253.296,1239.866,38.88,-3.844,-0.31%
2017:07:10,1249.208,1247.16,1255.1,1246.458,34.203,2.048,0.16%
