,Date,Price,Open,High,Low,Vol.,detail,dt_percent
1519,2017:11:22,1275.413,1285.144,1287.191,1273.506,34174,-9.731,-76
1520,2017:11:21,1285.144,1281.544,1288.744,1280.056,43151,3.6,28
1521,2017:11:20,1281.544,1275.201,1287.262,1275.201,30478,6.343,50
1522,2017:11:17,1275.201,1281.868,1282.078,1271.974,28773,-6.667,-52
1523,2017:11:16,1281.868,1269.99,1283.082,1266.174,34390,11.878,94
1524,2017:11:15,1269.99,1275.9,1280.59,1265.534,34353,-5.91,-46
1525,2017:11:14,1275.9,1274.654,1284.271,1273.32,44685,1.246,10
1526,2017:11:13,1274.654,1271.212,1280.92,1267.988,44099,3.442,27
1527,2017:11:10,1271.212,1276.407,1278.242,1267.844,24137,-5.195,-41
1528,2017:11:09,1276.407,1274.131,1278.89,1268.999,29959,2.276,18
1529,2017:11:08,1274.131,1267.168,1274.707,1263.582,44299,6.963,55
1530,2017:11:07,1267.168,1277.523,1282.59,1265.925,42793,-10.355,-81
1531,2017:11:06,1277.523,1276.767,1280.1,1271.088,44292,0.756,6
1532,2017:11:03,1276.767,1282.032,1283.772,1273.704,33047,-5.265,-41
1533,2017:11:02,1282.032,1280.368,1283.344,1272.554,33271,1.664,13
1534,2017:11:01,1280.368,1289.798,1291.218,1278.022,39676,-9.43,-73
1535,2017:10:31,1289.798,1281.108,1291.078,1276.729,44372,8.69,68
1536,2017:10:30,1281.108,1285.131,1288.889,1276.99,29501,-4.023,-31
1537,2017:10:27,1285.131,1295.074,1296.375,1281.414,32618,-9.943,-77
1538,2017:10:26,1295.074,1303.797,1306.138,1290.581,31729,-8.723,-67
1539,2017:10:25,1303.797,1293.54,1304.299,1291.084,37954,10.257,79
1540,2017:10:24,1293.54,1291.816,1297.565,1289.71,28717,1.724,13
1541,2017:10:23,1291.816,1287.784,1293.688,1284.644,36896,4.032,31
1542,2017:10:20,1287.784,1283.974,1294.306,1282.21,35290,3.81,30
1543,2017:10:19,1283.974,1276.372,1285.592,1275.331,23759,7.602,60
1544,2017:10:18,1276.372,1268.268,1276.971,1260.668,48640,8.104,64
1545,2017:10:17,1268.268,1274.726,1279.026,1266.498,27972,-6.458,-51
1546,2017:10:16,1274.726,1271.78,1282.32,1270.588,31513,2.946,23
1547,2017:10:13,1271.78,1271.156,1274.784,1268.418,25732,0.624,5
1548,2017:10:12,1271.156,1280.081,1280.27,1269.77,38242,-8.925,-70
1549,2017:10:11,1280.081,1287.442,1290.503,1275.633,42330,-7.361,-57
1550,2017:10:10,1287.442,1282.916,1288.746,1277.806,43125,4.526,35
1551,2017:10:09,1282.916,1293.726,1296.344,1281.58,58264,-10.81,-84
1552,2017:10:06,1293.726,1310.511,1313.809,1292.286,52284,-16.785,-128
1553,2017:10:05,1310.511,1297.293,1312.508,1289.099,51999,13.218,102
1554,2017:10:04,1297.293,1291.41,1298.868,1291.36,37354,5.883,46
1555,2017:10:03,1291.41,1301.122,1301.986,1288.15,51163,-9.712,-75
1556,2017:10:02,1301.122,1311.196,1316.292,1296.06,59420,-10.074,-77
1557,2017:09:29,1311.196,1307.458,1311.795,1305.186,39955,3.738,29
1558,2017:09:28,1307.458,1320.66,1320.66,1304.706,34197,-13.202,-100
1559,2017:09:27,1320.66,1329.508,1334.467,1319.744,59126,-8.848,-67
1560,2017:09:26,1329.508,1323.26,1330.722,1315.683,58175,6.248,47
1561,2017:09:25,1323.26,1331.95,1334.856,1320.898,41752,-8.69,-65
1562,2017:09:22,1331.95,1327.803,1332.115,1322.678,41816,4.147,31
1563,2017:09:21,1327.803,1346.782,1346.782,1326.43,45713,-18.979,-141
1564,2017:09:20,1346.782,1349.056,1357.624,1342.874,66630,-2.274,-17
1565,2017:09:19,1349.056,1334.16,1349.822,1332.594,62523,14.896,112
1566,2017:09:18,1334.16,1339.678,1342.502,1331.64,56749,-5.518,-41
1567,2017:09:15,1339.678,1334.59,1344.421,1326.267,64886,5.088,38
1568,2017:09:14,1334.59,1324.876,1340.038,1324.876,37628,9.714,73
1569,2017:09:13,1324.876,1321.37,1329.053,1316.452,68621,3.506,27
1570,2017:09:12,1321.37,1308.81,1323.69,1297.876,58319,12.56,96
1571,2017:09:11,1308.81,1309.548,1313.777,1305.206,55713,-0.738,-6
1572,2017:09:08,1309.548,1310.0,1326.132,1305.06,94262,-0.452,-3
1573,2017:09:07,1310.0,1291.443,1312.21,1291.443,36889,18.557,144
1574,2017:09:06,1291.443,1286.519,1295.152,1276.196,62097,4.924,38
1575,2017:09:05,1286.519,1290.732,1291.298,1284.492,34707,-4.213,-33
1576,2017:09:04,1290.732,1285.084,1291.598,1282.834,34369,5.648,44
1577,2017:09:01,1285.084,1291.988,1292.608,1282.053,37263,-6.904,-53
1578,2017:08:31,1291.988,1284.523,1294.081,1280.613,42717,7.465,58
1579,2017:08:30,1284.523,1287.897,1300.926,1283.474,71122,-3.374,-26
1580,2017:08:29,1287.897,1283.154,1290.253,1281.254,56928,4.743,37
1581,2017:08:28,1283.154,1271.368,1283.921,1267.734,43089,11.786,93
1582,2017:08:25,1271.368,1281.848,1282.182,1267.397,40097,-10.48,-82
1583,2017:08:24,1281.848,1289.36,1290.042,1278.685,37135,-7.512,-58
1584,2017:08:23,1289.36,1286.46,1292.354,1281.356,50679,2.9,23
1585,2017:08:22,1286.46,1277.384,1287.925,1274.745,41520,9.076,71
1586,2017:08:21,1277.384,1260.738,1278.788,1260.738,44801,16.646,132
1587,2017:08:18,1260.738,1257.828,1265.346,1251.614,31025,2.91,23
1588,2017:08:17,1257.828,1259.177,1260.039,1255.829,18315,-1.349,-11
1589,2017:08:16,1259.177,1268.625,1270.338,1254.271,37967,-9.448,-74
1590,2017:08:15,1268.625,1266.673,1270.88,1256.248,32940,1.952,15
1591,2017:08:14,1266.673,1268.828,1272.948,1262.998,30236,-2.155,-17
1592,2017:08:11,1268.828,1269.507,1274.204,1262.556,29945,-0.679,-5
1593,2017:08:10,1269.507,1269.56,1271.232,1265.877,21535,-0.053,0
1594,2017:08:09,1269.56,1259.202,1270.962,1257.459,33442,10.358,82
1595,2017:08:08,1259.202,1261.012,1265.366,1254.584,33675,-1.81,-14
1596,2017:08:07,1261.012,1250.19,1263.62,1243.821,33854,10.822,87
1597,2017:08:04,1250.19,1255.17,1257.843,1249.178,25776,-4.98,-40
1598,2017:08:03,1255.17,1254.984,1258.867,1252.006,20697,0.186,1
1599,2017:08:02,1254.984,1244.559,1255.762,1243.421,19194,10.425,84
1600,2017:08:01,1244.559,1241.233,1247.62,1235.363,28265,3.326,27
1601,2017:07:31,1241.233,1242.414,1244.138,1235.616,18309,-1.181,-10
1602,2017:07:28,1242.414,1234.046,1244.622,1232.85,25741,8.368,68
1603,2017:07:27,1234.046,1228.971,1236.122,1228.282,20084,5.075,41
1604,2017:07:26,1228.971,1217.5,1233.042,1214.91,29912,11.471,94
1605,2017:07:25,1217.5,1220.404,1224.544,1216.66,24593,-2.904,-24
1606,2017:07:24,1220.404,1217.456,1225.85,1213.534,35706,2.948,24
1607,2017:07:21,1217.456,1214.284,1217.55,1208.304,26203,3.172,26
1608,2017:07:20,1214.284,1212.935,1215.723,1204.89,28104,1.349,11
1609,2017:07:19,1212.935,1225.202,1228.704,1207.416,46222,-12.267,-100
1610,2017:07:18,1225.202,1226.929,1229.301,1222.62,32732,-1.727,-14
1611,2017:07:17,1226.929,1223.368,1228.945,1217.227,34114,3.561,29
1612,2017:07:14,1223.368,1220.307,1226.647,1220.307,16083,3.061,25
1613,2017:07:13,1220.307,1242.118,1242.826,1218.661,30423,-21.811,-176
1614,2017:07:12,1242.118,1245.364,1248.374,1239.309,31131,-3.246,-26
1615,2017:07:11,1245.364,1249.208,1253.296,1239.866,38880,-3.844,-31
1616,2017:07:10,1249.208,1247.16,1255.1,1246.458,34203,2.048,16
1617,2017:07:07,1247.16,1244.617,1253.324,1241.441,27531,2.543,20
1618,2017:07:06,1244.617,1256.752,1258.272,1236.006,37322,-12.135,-97
1619,2017:07:05,1256.752,1250.599,1258.912,1249.921,17185,6.153,49
1620,2017:07:04,1250.599,1246.516,1255.078,1245.888,24858,4.083,33
1621,2017:07:03,1246.516,1243.299,1247.892,1240.902,21812,3.217,26
1622,2017:06:30,1243.299,1243.732,1248.177,1241.405,19915,-0.433,-3
1623,2017:06:29,1243.732,1254.449,1255.823,1243.069,20765,-10.717,-85
1624,2017:06:28,1254.449,1253.972,1257.272,1251.881,22187,0.477,4
1625,2017:06:27,1253.972,1261.224,1266.753,1251.534,39192,-7.252,-57
1626,2017:06:26,1261.224,1266.508,1281.204,1257.252,66597,-5.284,-42
1627,2017:06:23,1266.508,1265.906,1269.048,1259.231,20304,0.602,5
1628,2017:06:22,1265.906,1266.732,1270.435,1263.708,28437,-0.826,-7
1629,2017:06:21,1266.732,1277.786,1282.025,1264.771,38543,-11.054,-87
1630,2017:06:20,1277.786,1286.886,1289.076,1271.376,41069,-9.1,-71
1631,2017:06:19,1286.886,1294.134,1295.36,1282.718,30640,-7.248,-56
1632,2017:06:16,1294.134,1279.498,1296.208,1279.417,31939,14.636,114
1633,2017:06:15,1279.498,1279.29,1283.534,1277.817,21100,0.208,2
1634,2017:06:14,1279.29,1265.892,1279.677,1259.044,38476,13.398,106
1635,2017:06:13,1265.892,1268.808,1270.387,1261.524,27018,-2.916,-23
1636,2017:06:12,1268.808,1262.956,1274.215,1259.645,27825,5.852,46
1637,2017:06:09,1262.956,1266.804,1270.644,1259.382,26977,-3.848,-30
1638,2017:06:08,1266.804,1266.928,1269.268,1265.12,9278,-0.124,-1
1639,2017:06:07,1266.928,1255.628,1269.543,1253.264,30607,11.3,90
1640,2017:06:06,1255.628,1258.71,1259.789,1253.861,26677,-3.082,-24
1641,2017:06:05,1258.71,1251.23,1259.087,1247.979,40847,7.48,60
1642,2017:06:02,1251.23,1260.401,1263.895,1250.749,39994,-9.171,-73
1643,2017:06:01,1260.401,1255.759,1262.682,1251.857,28903,4.642,37
1644,2017:05:31,1255.759,1247.155,1256.53,1246.43,41738,8.604,69
1645,2017:05:30,1247.155,1261.273,1265.091,1246.028,76448,-14.118,-112
1646,2017:05:29,1261.273,1236.976,1261.46,1236.552,51580,24.297,196
1647,2017:05:26,1236.976,1230.418,1239.248,1230.418,24049,6.558,53
1648,2017:05:25,1230.418,1228.021,1237.441,1226.975,24726,2.397,20
1649,2017:05:24,1228.021,1225.004,1231.872,1224.5,23562,3.017,25
1650,2017:05:23,1225.004,1219.06,1227.851,1216.994,25788,5.944,49
1651,2017:05:22,1219.06,1221.049,1225.786,1217.71,29576,-1.989,-16
1652,2017:05:19,1221.049,1226.019,1228.69,1214.392,32921,-4.97,-41
1653,2017:05:18,1226.019,1228.368,1236.652,1221.844,31865,-2.349,-19
1654,2017:05:17,1228.368,1227.894,1235.708,1226.182,47091,0.474,4
1655,2017:05:16,1227.894,1237.727,1241.342,1225.579,45081,-9.833,-79
1656,2017:05:15,1237.727,1256.88,1257.09,1235.91,47705,-19.153,-152
1657,2017:05:12,1256.88,1256.668,1257.904,1251.986,28376,0.212,2
1658,2017:05:11,1256.668,1268.229,1271.295,1254.232,32789,-11.561,-91
1659,2017:05:10,1268.229,1264.429,1268.62,1263.158,31325,3.8,30
1660,2017:05:09,1264.429,1268.908,1269.717,1260.98,33779,-4.479,-35
1661,2017:05:08,1268.908,1263.838,1271.017,1259.97,44474,5.07,40
1662,2017:05:05,1263.838,1275.575,1278.232,1261.642,31215,-11.737,-92
1663,2017:05:04,1275.575,1284.265,1284.265,1265.676,50888,-8.69,-68
1664,2017:05:03,1284.265,1282.121,1288.386,1278.616,35950,2.144,17
1665,2017:05:02,1282.121,1279.912,1283.503,1276.742,40180,2.209,17
1666,2017:05:01,1279.912,1289.54,1290.857,1273.904,36707,-9.628,-75
1667,2017:04:28,1289.54,1284.712,1292.45,1278.979,39909,4.828,38
1668,2017:04:27,1284.712,1287.582,1295.612,1281.405,31802,-2.87,-22
1669,2017:04:26,1287.582,1286.514,1288.644,1281.86,36867,1.068,8
1670,2017:04:25,1286.514,1274.523,1286.874,1271.97,44965,11.991,94
1671,2017:04:24,1274.523,1254.601,1275.216,1253.165,40740,19.922,159
1672,2017:04:21,1254.601,1254.437,1257.216,1247.112,27905,0.164,1
1673,2017:04:20,1254.437,1251.986,1271.122,1250.683,77937,2.451,20
1674,2017:04:19,1251.986,1255.615,1259.038,1249.826,33794,-3.629,-29
1675,2017:04:18,1255.615,1256.251,1257.399,1243.821,45532,-0.636,-5
1676,2017:04:17,1256.251,1253.676,1261.423,1253.666,28084,2.575,21
1677,2017:04:14,1253.676,1249.119,1253.844,1244.598,27426,4.557,36
1678,2017:04:13,1249.119,1243.203,1250.722,1239.677,31003,5.916,48
1679,2017:04:12,1243.203,1253.6,1253.952,1242.458,32513,-10.397,-83
1680,2017:04:11,1253.6,1251.928,1254.758,1247.388,24511,1.672,13
1681,2017:04:10,1251.928,1254.474,1258.502,1247.77,24771,-2.546,-20
1682,2017:04:07,1254.474,1243.449,1261.081,1243.449,31591,11.025,89
1683,2017:04:06,1243.449,1245.206,1251.998,1240.998,34644,-1.757,-14
1684,2017:04:05,1245.206,1249.008,1253.408,1242.812,46652,-3.802,-30
1685,2017:04:04,1249.008,1244.591,1251.436,1243.968,43076,4.417,35
1686,2017:04:03,1244.591,1234.164,1247.7,1226.962,41165,10.427,84
1687,2017:03:31,1234.164,1229.334,1235.631,1229.334,22812,4.83,39
1688,2017:03:30,1229.334,1226.525,1231.782,1224.556,24040,2.809,23
1689,2017:03:29,1226.525,1219.538,1233.884,1218.176,36654,6.987,57
1690,2017:03:28,1219.538,1198.824,1222.154,1197.676,50646,20.714,173
1691,2017:03:27,1198.824,1204.164,1207.712,1197.294,26067,-5.34,-44
1692,2017:03:24,1204.164,1204.682,1211.26,1202.524,24202,-0.518,-4
1693,2017:03:23,1204.682,1201.087,1206.442,1195.067,35332,3.595,30
1694,2017:03:22,1201.087,1208.308,1209.097,1199.357,23301,-7.221,-60
1695,2017:03:21,1208.308,1215.764,1218.663,1206.708,21025,-7.456,-61
1696,2017:03:20,1215.764,1225.401,1227.274,1214.256,17310,-9.637,-79
1697,2017:03:17,1225.401,1234.974,1236.95,1225.018,18252,-9.573,-78
1698,2017:03:16,1234.974,1234.332,1236.36,1222.911,53866,0.642,5
1699,2017:03:15,1234.332,1249.64,1250.206,1231.042,59637,-15.308,-122
1700,2017:03:14,1249.64,1248.295,1250.719,1237.016,50308,1.345,11
1701,2017:03:13,1248.295,1252.933,1258.504,1247.716,25219,-4.638,-37
1702,2017:03:10,1252.933,1257.33,1263.944,1251.041,21167,-4.397,-35
1703,2017:03:09,1257.33,1249.576,1260.198,1247.866,17227,7.754,62
1704,2017:03:08,1249.576,1237.384,1251.171,1235.813,24991,12.192,99
1705,2017:03:07,1237.384,1235.91,1241.056,1231.268,24157,1.474,12
1706,2017:03:06,1235.91,1237.554,1238.948,1226.248,15426,-1.644,-13
1707,2017:03:03,1237.554,1234.726,1239.074,1232.662,9664,2.828,23
1708,2017:03:02,1234.726,1239.45,1243.85,1234.416,17279,-4.724,-38
1709,2017:03:01,1239.45,1233.546,1242.464,1232.214,23071,5.904,48
1710,2017:02:28,1233.546,1228.596,1233.562,1216.752,25240,4.95,40
1711,2017:02:27,1228.596,1225.388,1234.608,1221.971,27365,3.208,26
1712,2017:02:24,1225.388,1233.755,1233.755,1219.44,17974,-8.367,-68
1713,2017:02:23,1233.755,1228.784,1237.21,1221.714,37587,4.971,40
1714,2017:02:22,1228.784,1241.56,1244.616,1225.696,34032,-12.776,-103
1715,2017:02:21,1241.56,1233.676,1244.83,1230.204,30639,7.884,64
1716,2017:02:20,1233.676,1235.368,1235.928,1227.756,27740,-1.692,-14
1717,2017:02:17,1235.368,1220.594,1235.662,1219.236,32648,14.774,121
1718,2017:02:16,1220.594,1215.853,1221.492,1206.846,48235,4.741,39
1719,2017:02:15,1215.853,1209.724,1225.409,1208.48,43227,6.129,51
1720,2017:02:14,1209.724,1210.57,1213.31,1198.178,48782,-0.846,-7
1721,2017:02:13,1210.57,1195.369,1215.437,1193.839,51908,15.201,127
1722,2017:02:10,1195.369,1191.082,1199.502,1188.338,34859,4.287,36
1723,2017:02:09,1191.082,1188.698,1191.836,1180.59,38930,2.384,20
1724,2017:02:08,1188.698,1200.248,1202.73,1184.515,40457,-11.55,-96
1725,2017:02:07,1200.248,1209.009,1209.968,1193.328,41502,-8.761,-72
1726,2017:02:06,1209.009,1218.078,1220.224,1206.673,37641,-9.069,-74
1727,2017:02:03,1218.078,1210.395,1219.601,1209.358,52270,7.683,63
1728,2017:02:02,1210.395,1204.724,1215.084,1198.728,63210,5.671,47
1729,2017:02:01,1204.724,1204.06,1206.724,1195.922,59842,0.664,6
1730,2017:01:31,1204.06,1217.04,1217.879,1202.475,43237,-12.98,-107
1731,2017:01:30,1217.04,1203.017,1218.944,1202.768,58242,14.023,117
1732,2017:01:27,1203.017,1197.383,1208.762,1197.383,29930,5.634,47
1733,2017:01:26,1197.383,1195.393,1201.918,1187.96,53860,1.99,17
1734,2017:01:25,1195.393,1191.569,1207.047,1190.953,60638,3.824,32
1735,2017:01:24,1191.569,1187.692,1198.348,1177.24,77448,3.877,33
1736,2017:01:23,1187.692,1180.666,1190.702,1180.302,41110,7.026,60
1737,2017:01:20,1180.666,1172.69,1186.253,1172.038,36564,7.976,68
1738,2017:01:19,1172.69,1180.461,1183.374,1170.977,55785,-7.771,-66
1739,2017:01:18,1180.461,1163.274,1185.151,1162.832,66057,17.187,148
1740,2017:01:17,1163.274,1158.83,1168.054,1156.318,42513,4.444,38
1741,2017:01:16,1158.83,1151.61,1165.052,1146.157,50311,7.22,63
1742,2017:01:13,1151.61,1157.994,1163.406,1149.785,43862,-6.384,-55
1743,2017:01:12,1157.994,1141.211,1159.666,1141.211,33663,16.783,147
1744,2017:01:11,1141.211,1138.857,1144.594,1136.582,21516,2.354,21
1745,2017:01:10,1138.857,1132.388,1151.073,1131.709,22807,6.469,57
1746,2017:01:09,1132.388,1128.729,1136.014,1128.344,16375,3.659,32
1747,2017:01:06,1128.729,1131.546,1134.204,1127.858,27485,-2.817,-25
1748,2017:01:05,1131.546,1132.362,1137.214,1129.492,28249,-0.816,-7
1749,2017:01:04,1132.362,1138.672,1139.929,1125.873,39726,-6.31,-55
1750,2017:01:03,1138.672,1134.736,1142.508,1134.064,38161,3.936,35
1751,2017:01:02,1134.736,1128.164,1141.382,1126.786,45013,6.572,58
1752,2016:12:30,1128.164,1143.395,1144.482,1122.751,67656,-15.231,-133
1753,2016:12:29,1143.395,1158.186,1165.353,1139.088,61274,-14.791,-128
1754,2016:12:28,1158.186,1162.402,1165.121,1154.675,35035,-4.216,-36
1755,2016:12:27,1162.402,1159.84,1165.882,1151.118,41904,2.562,22
1756,2016:12:26,1159.84,1170.64,1172.1,1156.294,39744,-10.8,-92
1757,2016:12:23,1170.64,1174.315,1178.842,1169.298,52378,-3.675,-31
1758,2016:12:22,1174.315,1169.772,1180.3,1165.628,33166,4.543,39
1759,2016:12:21,1169.772,1170.296,1175.438,1166.91,37474,-0.524,-4
1760,2016:12:20,1170.296,1177.287,1188.267,1157.158,70706,-6.991,-59
1761,2016:12:19,1177.287,1171.664,1178.228,1166.838,52868,5.623,48
1762,2016:12:16,1171.664,1173.33,1176.884,1160.83,67087,-1.666,-14
1763,2016:12:15,1173.33,1188.456,1195.046,1170.056,67263,-15.126,-127
1764,2016:12:14,1188.456,1193.406,1195.349,1181.174,50302,-4.95,-41
1765,2016:12:13,1193.406,1184.29,1197.748,1182.787,52938,9.116,77
1766,2016:12:12,1184.29,1183.445,1193.412,1170.938,80402,0.845,7
1767,2016:12:09,1183.445,1187.722,1190.966,1180.316,43392,-4.277,-36
1768,2016:12:08,1187.722,1212.354,1215.139,1181.802,69713,-24.632,-203
1769,2016:12:07,1212.354,1214.172,1221.147,1206.199,53302,-1.818,-15
1770,2016:12:06,1214.172,1207.884,1217.986,1205.72,46721,6.288,52
1771,2016:12:05,1207.884,1216.402,1217.972,1202.525,72407,-8.518,-70
1772,2016:12:02,1216.402,1224.956,1231.54,1210.98,61650,-8.554,-70
1773,2016:12:01,1224.956,1228.71,1233.236,1221.549,57219,-3.754,-31
1774,2016:11:30,1228.71,1221.314,1231.7,1219.015,76715,7.396,61
1775,2016:11:29,1221.314,1227.856,1231.409,1211.652,123383,-6.542,-53
1776,2016:11:28,1227.856,1259.013,1265.568,1219.178,126951,-31.157,-247
1777,2016:11:25,1259.013,1277.939,1292.384,1252.399,116664,-18.926,-148
1778,2016:11:24,1277.939,1276.007,1337.495,1268.349,369870,1.932,15
1779,2016:11:23,1276.007,1281.794,1290.895,1272.974,34286,-5.787,-45
1780,2016:11:22,1281.794,1305.114,1305.114,1278.277,35320,-23.32,-179
1781,2016:11:21,1305.114,1302.584,1307.3,1294.824,40044,2.53,19
1782,2016:11:18,1302.584,1296.257,1307.208,1285.771,38220,6.327,49
1783,2016:11:17,1296.257,1288.261,1308.078,1287.402,42586,7.996,62
1784,2016:11:16,1288.261,1276.868,1292.032,1275.635,33716,11.393,89
1785,2016:11:15,1276.868,1275.792,1279.725,1271.262,25786,1.076,8
1786,2016:11:14,1275.792,1268.194,1284.403,1261.814,43500,7.598,60
1787,2016:11:11,1268.194,1267.194,1272.874,1265.106,21950,1.0,8
1788,2016:11:10,1267.194,1274.03,1276.57,1264.829,22486,-6.836,-54
1789,2016:11:09,1274.03,1264.615,1276.804,1262.204,22058,9.415,74
1790,2016:11:08,1264.615,1266.376,1272.02,1260.421,20644,-1.761,-14
1791,2016:11:07,1266.376,1265.968,1268.096,1261.284,16570,0.408,3
1792,2016:11:04,1265.968,1269.576,1274.88,1264.899,24442,-3.608,-28
1793,2016:11:03,1269.576,1262.564,1273.436,1260.39,23122,7.012,56
1794,2016:11:02,1262.564,1255.846,1264.832,1255.128,23740,6.718,53
1795,2016:11:01,1255.846,1251.592,1257.328,1250.292,22144,4.254,34
1796,2016:10:31,1251.592,1258.112,1259.669,1246.146,38146,-6.52,-52
1797,2016:10:28,1258.112,1255.365,1262.456,1253.209,31054,2.747,22
1798,2016:10:27,1255.365,1252.796,1259.028,1249.817,31463,2.569,21
1799,2016:10:26,1252.796,1259.348,1262.317,1252.632,29430,-6.552,-52
1800,2016:10:25,1259.348,1257.464,1265.05,1256.706,27878,1.884,15
1801,2016:10:24,1257.464,1254.791,1265.607,1241.511,76919,2.673,21
1802,2016:10:21,1254.791,1266.768,1269.525,1249.915,30534,-11.977,-95
1803,2016:10:20,1266.768,1268.372,1277.264,1262.221,37540,-1.604,-13
1804,2016:10:19,1268.372,1311.504,1313.134,1266.992,52241,-43.132,-329
1805,2016:10:18,1311.504,1316.064,1319.7,1309.394,22625,-4.56,-35
1806,2016:10:17,1316.064,1320.532,1328.19,1313.352,36852,-4.468,-34
1807,2016:10:14,1320.532,1321.92,1325.972,1315.736,27321,-1.388,-10
1808,2016:10:13,1321.92,1326.997,1327.684,1318.087,22942,-5.077,-38
1809,2016:10:12,1326.997,1337.871,1339.682,1324.67,29288,-10.874,-81
1810,2016:10:11,1337.871,1338.169,1342.236,1332.793,23153,-0.298,-2
1811,2016:10:10,1338.169,1336.89,1340.716,1333.923,22619,1.279,10
1812,2016:10:07,1336.89,1335.502,1343.731,1331.258,29743,1.388,10
1813,2016:10:06,1335.502,1314.912,1337.494,1307.851,66916,20.59,157
1814,2016:10:05,1314.912,1313.31,1318.029,1312.076,17055,1.602,12
1815,2016:10:04,1313.31,1310.196,1318.59,1309.56,25685,3.114,24
1816,2016:10:03,1310.196,1314.479,1318.201,1306.328,34726,-4.283,-33
1817,2016:09:30,1314.479,1322.746,1328.552,1309.428,46940,-8.267,-62
1818,2016:09:29,1322.746,1318.844,1326.107,1313.645,34819,3.902,30
1819,2016:09:28,1318.844,1327.928,1332.13,1315.694,42464,-9.084,-68
1820,2016:09:27,1327.928,1326.985,1330.378,1320.438,45988,0.943,7
1821,2016:09:26,1326.985,1337.983,1339.72,1326.985,33460,-10.998,-82
1822,2016:09:23,1337.983,1345.108,1349.494,1335.584,44378,-7.125,-53
1823,2016:09:22,1345.108,1349.814,1352.677,1342.803,30546,-4.706,-35
1824,2016:09:21,1349.814,1326.744,1352.854,1324.938,37858,23.07,174
1825,2016:09:20,1326.744,1325.472,1328.754,1321.874,17612,1.272,10
1826,2016:09:19,1325.472,1313.84,1330.302,1303.858,63563,11.632,89
1827,2016:09:16,1313.84,1308.98,1315.236,1302.568,35560,4.86,37
1828,2016:09:15,1308.98,1310.878,1316.27,1304.307,33106,-1.898,-14
1829,2016:09:14,1310.878,1323.152,1325.651,1309.345,34827,-12.274,-93
1830,2016:09:13,1323.152,1320.53,1325.194,1314.898,36895,2.622,20
1831,2016:09:12,1320.53,1321.883,1342.271,1318.467,71451,-1.353,-10
1832,2016:09:09,1321.883,1324.216,1327.14,1318.067,28883,-2.333,-18
1833,2016:09:08,1324.216,1338.21,1340.186,1323.86,38024,-13.994,-105
1834,2016:09:07,1338.21,1338.944,1344.848,1335.296,32047,-0.734,-5
1835,2016:09:06,1338.944,1341.602,1341.602,1331.79,42588,-2.658,-20
1836,2016:09:05,1341.602,1352.991,1352.991,1337.895,45582,-11.389,-84
1837,2016:09:02,1352.991,1349.194,1356.215,1346.146,41592,3.797,28
1838,2016:09:01,1349.194,1346.63,1351.876,1335.388,43688,2.564,19
